CustomerID,Recency,Frequency,MonetaryValue,AvgTransactionValue,CLV,RollingAvgAmount
16921,60,1,169.79,169.79,169.79,2.817972222222222
16923,11,19,7247.61,381.4531578947368,7247.61,10.780248015873017
16924,20,3,846.75,282.25,846.75,10.07730923694779
16926,370,1,230.25,230.25,230.25,15.60297619047619
16927,115,3,543.05,181.01666666666665,543.05,75.09722222222221
16928,79,17,2847.6,167.50588235294117,2847.6,13.425518341307816
16929,3,7,1295.39,185.0557142857143,1295.39,16.893896103896104
16930,25,3,380.55,126.85000000000001,380.55,6.975802469135802
16931,4,21,4604.22,219.24857142857144,4604.22,5.123181143281366
16932,52,1,161.94,161.94,161.94,3.078113207547169
16933,0,2,563.23,281.615,563.23,13.054469696969697
16934,54,2,950.9300000000001,475.46500000000003,950.9300000000001,15.183817204301075
16936,25,1,262.68,262.68,262.68,4.435643274853801
16938,8,4,2736.38,684.095,2736.38,11.338008298755186
16940,51,3,3049.88,1016.6266666666667,3049.88,9.997311475409838
16942,12,9,1920.59,213.39888888888888,1920.59,6.860106761565837
16943,211,3,816.73,272.24333333333334,816.73,25.111010101010102
16945,21,19,4345.5,228.71052631578948,4345.5,17.470709504685406
16947,235,1,406.48,406.48,406.48,19.439047619047617
16948,138,3,435.02,145.00666666666666,435.02,21.282105263157895
16949,3,6,1286.27,214.37833333333333,1286.27,21.642333333333333
16950,56,3,1178.56,392.8533333333333,1178.56,28.862698412698414
16951,134,3,1277.75,425.9166666666667,1277.75,14.822868217054264
16952,108,2,167.61,83.805,167.61,10.011041666666667
16953,29,1,20.8,20.8,20.8,20.8
16954,0,9,2085.08,231.67555555555555,2085.08,37.79592592592593
16955,184,4,518.67,129.6675,518.67,20.772133333333336
16956,17,1,308.74,308.74,308.74,19.2290625
16957,238,2,416.64,208.32,416.64,29.03
16959,86,1,117.35000000000001,117.35000000000001,117.35000000000001,15.81309523809524
16960,38,3,507.05,169.01666666666668,507.05000000000007,5.003316831683168
16961,115,1,234.17000000000002,234.17000000000002,234.17000000000002,16.74904761904762
16963,186,1,110.55000000000001,110.55000000000001,110.55000000000001,15.728571428571431
16965,226,1,201.19,201.19,201.19,7.779102564102565
16966,7,7,2154.97,307.8528571428571,2154.97,73.05678571428571
16967,188,1,319.02,319.02,319.02,15.42
16968,3,2,439.43,219.715,439.43,14.123817204301075
16969,38,3,650.41,216.8033333333333,650.41,15.588333333333335
16971,37,1,357.21,357.21,357.21,11.264674796747968
16976,266,1,251.51999999999998,251.51999999999998,251.51999999999998,101.03999999999999
16978,77,1,344.33,344.33,344.33,8.804358974358975
16979,3,6,1852.0,308.6666666666667,1852.0,20.626404494382022
16980,254,2,1078.96,539.48,1078.96,12.272528735632187
16982,60,1,384.06,384.06,384.06,17.251818181818184
16983,12,7,1931.25,275.89285714285717,1931.2500000000002,13.13898648648649
16984,87,2,4481.35,2240.675,4481.35,11.008796068796071
16985,16,10,5464.12,546.412,5464.120000000001,46.196333333333335
16986,29,2,1873.2,936.6,1873.2,228.9333333333333
16987,2,7,1625.05,232.15,1625.05,12.646059431524549
16988,4,1,126.12,126.12,126.12,19.115238095238094
16989,6,6,1133.25,188.875,1133.25,101.23750000000001
16990,218,1,179.0,179.0,179.0,179.0
16992,10,5,1614.31,322.86199999999997,1614.31,17.341236559139784
16996,29,6,1456.96,242.82666666666668,1456.96,39.50792792792793
16997,287,3,702.0,234.0,702.0,61.75
16998,149,4,295.0,73.75,295.0,98.45833333333334
16999,22,2,484.82,242.41,484.82,21.07913043478261
17001,0,11,3989.57,362.6881818181818,3989.57,23.547948717948717
17002,85,3,1493.73,497.91,1493.73,31.26387755102041
17004,45,2,1412.94,706.47,1412.94,31.690871212121213
17006,4,4,781.78,195.445,781.78,18.186666666666667
17007,50,6,889.9300000000001,148.3216666666667,889.9300000000001,17.25096153846154
17010,17,1,195.36,195.36,195.36,17.341818181818184
17011,29,1,270.9,270.9,270.9,18.2
17014,7,3,586.33,195.44333333333336,586.33,7.618085585585586
17015,28,3,1842.56,614.1866666666666,1842.56,8.4784331797235
17017,2,20,8694.26,434.713,8694.26,34.347698412698406
17018,40,2,920.1,460.05,920.1,57.3
17019,10,4,1272.61,318.1525,1272.61,5.455349002849003
17022,30,1,71.0,71.0,71.0,11.219047619047618
17024,44,3,95.85,31.95,95.85,30.441666666666666
17025,60,3,357.77,119.25666666666666,357.77,32.526296296296294
17026,184,2,154.83,77.415,154.83,20.65875
17027,78,6,890.29,148.38166666666666,890.29,5.808649237472767
17029,110,2,716.0,358.0,716.0,358.0
17030,63,1,146.87,146.87,146.87,13.178333333333335
17031,11,2,380.35,190.175,380.35,17.48409090909091
17033,85,3,1030.14,343.38000000000005,1030.14,38.52642857142858
17034,15,3,745.52,248.50666666666666,745.52,24.577333333333332
17035,245,2,433.53000000000003,216.76500000000001,433.53000000000003,16.055535714285714
17037,87,1,1267.32,1267.32,1267.32,16.927155555555554
17038,29,1,112.4,112.4,112.4,5.095454545454545
17040,137,1,449.73,449.73,449.73,39.226
17041,26,3,1081.57,360.5233333333333,1081.57,15.387666666666664
17042,2,5,1044.38,208.87600000000003,1044.38,10.632448979591837
17043,31,4,1735.18,433.795,1735.18,17.403562091503268
17044,24,1,948.48,948.48,948.48,157.06666666666666
17045,112,3,339.44,113.14666666666666,339.44,16.250303030303034
17046,156,1,642.02,642.02,642.02,28.402727272727272
17047,84,3,1100.9,366.9666666666667,1100.9,16.914846153846153
17048,117,3,925.35,308.45,925.3499999999999,20.79279069767442
17049,2,9,5659.9800000000005,628.8866666666668,5659.980000000001,17.82084905660377
17050,95,6,3228.84,538.14,3228.84,10.19981012658228
17051,193,1,247.14,247.14,247.14,5.639883720930231
17052,27,1,413.75,413.75,413.75,4.569166666666667
17053,130,1,498.48,498.48,498.48,39.10230769230769
17054,27,5,1356.33,271.26599999999996,1356.33,16.364618473895582
17058,81,3,1179.89,393.2966666666667,1179.89,18.817311827956992
17059,29,5,3095.04,619.008,3095.04,5.966889534883723
17060,265,1,234.24,234.24,234.24,46.30799999999999
17061,73,11,5232.2300000000005,475.65727272727275,5232.2300000000005,52.731447811447815
17062,313,4,538.37,134.5925,538.37,7.712071428571429
17063,20,7,1461.14,208.73428571428573,1461.14,18.627008547008547
17064,58,3,859.35,286.45,859.3499999999999,13.755645161290323
17068,11,21,4552.14,216.76857142857145,4552.14,15.356638513513513
17069,27,9,2709.7000000000003,301.0777777777778,2709.7,19.035874125874127
17070,113,1,312.14,312.14,312.14,4.870416666666665
17071,27,9,2429.03,269.89222222222224,2429.03,17.53652380952381
17073,17,4,1446.09,361.5225,1446.09,8.303869731800766
17075,17,4,834.12,208.53,834.12,10.722337662337662
17076,35,3,841.0799999999999,280.35999999999996,841.0799999999999,33.495466666666665
17078,35,2,378.2,189.1,378.2,15.20404761904762
17079,77,1,118.80000000000001,118.80000000000001,118.80000000000001,59.400000000000006
17080,21,2,287.62,143.81,287.62,41.14833333333333
17081,24,2,290.16,145.08,290.16,4.436927083333333
17082,32,2,2003.8500000000001,1001.9250000000001,2003.8500000000001,24.546625514403296
17083,108,3,1405.78,468.5933333333333,1405.78,26.956346153846148
17084,34,2,2949.75,1474.875,2949.75,18.275514403292178
17085,122,5,1566.65,313.33000000000004,1566.65,8.353074866310159
17086,6,6,2050.08,341.68,2050.08,21.397430555555555
17088,27,4,1991.01,497.7525,1991.01,17.3908115942029
17090,3,7,2043.95,291.99285714285713,2043.9499999999998,31.77888888888889
17091,2,9,3827.76,425.3066666666667,3827.76,19.670136752136756
17092,49,4,1777.78,444.445,1777.78,14.22224
17094,321,1,302.0,302.0,302.0,20.577380952380956
17095,22,3,1324.16,441.3866666666667,1324.16,17.854977477477476
17096,14,4,1022.13,255.5325,1022.13,21.23256944444444
17097,1,8,954.42,119.3025,954.42,4.630845181674566
17100,17,2,971.74,485.87,971.74,14.930102564102565
17101,9,4,1621.73,405.4325,1621.73,36.42531746031746
17102,261,1,25.5,25.5,25.5,25.5
17105,158,2,665.78,332.89,665.78,7.413851851851851
17107,32,6,10815.43,1802.5716666666667,10815.43,25.916220095693774
17109,28,6,885.04,147.50666666666666,885.04,7.321495726495726
17110,164,1,163.29999999999998,163.29999999999998,163.29999999999998,13.449999999999998
17111,46,1,248.61,248.61,248.61,8.648333333333333
17114,5,8,808.62,101.0775,808.62,6.488608923884513
17115,7,3,837.5,279.1666666666667,837.5,21.294017094017097
17117,287,1,116.2,116.2,116.2,13.940740740740742
17118,317,1,157.02,157.02,157.02,15.797
17119,2,2,606.91,303.455,606.91,17.38247619047619
17120,232,1,307.46,307.46,307.46,17.071851851851854
17122,118,1,138.32,138.32,138.32,20.259047619047617
17123,161,1,345.3,345.3,345.3,33.15555555555555
17124,184,1,298.89,298.89,298.89,9.75984375
17125,49,1,259.35,259.35,259.35,6.481041666666667
17126,151,5,1004.75,200.95,1004.75,3.8773461538461547
17128,334,1,157.09,157.09,157.09,10.91357142857143
17131,4,5,2463.17,492.634,2463.17,18.444303482587063
17133,15,7,4892.240000000001,698.8914285714287,4892.240000000001,185.34481481481484
17134,106,2,425.0,212.5,425.0,17.271180555555556
17135,15,7,1139.73,162.81857142857143,1139.73,22.12596153846154
17138,275,1,380.5,380.5,380.5,16.006249999999998
17139,15,12,10668.47,889.0391666666666,10668.47,22.306004184100424
17140,246,1,465.32,465.32,465.32,15.94725
17142,238,1,579.0,579.0,579.0,39.45666666666667
17144,0,2,984.57,492.285,984.57,20.76534722222222
17146,105,3,749.78,249.92666666666665,749.78,20.064666666666668
17147,22,4,1714.59,428.6475,1714.59,21.351316872427986
17148,51,1,124.88,124.88,124.88,12.986666666666666
17152,194,3,1689.5,563.1666666666666,1689.5,116.39642857142857
17153,23,1,213.78,213.78,213.78,15.587261904761906
17154,74,1,329.34,329.34,329.34,14.534782608695652
17155,17,2,251.7,125.85,251.7,13.1405
17157,7,2,319.0,159.5,319.0,24.591538461538462
17158,31,3,1266.97,422.3233333333333,1266.97,18.89507462686567
17159,21,3,1538.88,512.96,1538.88,15.314554455445547
17160,30,6,3518.03,586.3383333333334,3518.03,15.36636098981077
17162,28,10,1715.46,171.546,1715.46,16.493365384615384
17163,21,2,293.1,146.55,293.1,49.68333333333334
17164,32,7,2467.35,352.4785714285714,2467.35,17.088611111111113
17165,283,1,158.68,158.68,158.68,16.321333333333335
17166,38,2,206.34,103.17,206.34,14.669305555555555
17169,57,2,835.78,417.89,835.78,15.638796296296297
17171,288,1,224.91,224.91,224.91,13.726041666666667
17172,78,1,317.76,317.76,317.76,19.543999999999997
17173,4,8,3766.6,470.825,3766.6,43.74476744186047
17174,217,1,59.9,59.9,59.9,17.241666666666667
17175,43,4,1443.69,360.9225,1443.69,22.91190476190476
17176,201,1,306.13,306.13,306.13,18.540666666666667
17179,177,3,711.79,237.26333333333332,711.79,9.095499999999998
17180,55,4,796.03,199.0075,796.03,6.144375000000001
17181,56,2,239.92000000000002,119.96000000000001,239.92000000000002,13.6668115942029
17183,7,6,3347.31,557.885,3347.31,45.7934703196347
17186,46,2,144.0,72.0,144.0,72.0
17187,226,1,203.95,203.95,203.95,21.546666666666667
17188,10,7,2474.23,353.4614285714286,2474.23,31.135595238095238
17189,105,2,384.4,192.2,384.4,5.9148907103825135
17190,58,2,444.74,222.37,444.74,29.360000000000003
17191,27,7,2095.13,299.30428571428575,2095.13,8.856054852320677
17193,35,7,1699.3,242.75714285714284,1699.3,55.68145833333333
17194,273,2,262.62,131.31,262.62,8.820747126436782
17197,29,1,1013.01,1013.01,1013.01,35.66701149425287
17198,23,3,692.22,230.74,692.22,6.841874999999998
17201,53,1,342.63,342.63,342.63,8.318875
17203,35,6,3563.85,593.975,3563.8500000000004,23.641557017543857
17204,174,4,1564.56,391.14,1564.56,27.787602339181287
17205,53,1,384.08,384.08,384.08,28.235897435897435
17206,52,1,204.24,204.24,204.24,31.282857142857146
17211,26,8,2317.2200000000003,289.65250000000003,2317.2200000000003,10.967472353870457
17212,252,1,226.85,226.85,226.85,42.66041666666666
17213,39,7,2781.23,397.31857142857143,2781.23,17.768407643312106
17214,59,6,1069.1200000000001,178.1866666666667,1069.1200000000001,10.429320388349515
17217,233,1,113.5,113.5,113.5,14.682407407407409
17218,3,10,1960.72,196.072,1960.72,7.133430656934306
17219,31,1,114.23,114.23,114.23,4.6694666666666675
17220,23,14,3198.25,228.44642857142858,3198.25,6.783753531073446
17221,6,2,335.13,167.565,335.13,5.411587301587302
17222,64,1,354.15,354.15,354.15,12.314107142857143
17223,309,2,426.79,213.395,426.79,9.254727891156463
17226,308,1,393.49,393.49,393.49,18.293571428571425
17227,18,6,939.32,156.55333333333334,939.32,19.95936170212766
17228,15,8,1906.09,238.26125,1906.09,9.127427884615384
17229,95,2,318.76,159.38,318.76,6.467943262411348
17230,263,8,3638.41,454.80125,3638.41,53.47357487922705
17231,11,10,3174.32,317.432,3174.32,5.860418977202713
17232,2,2,421.52,210.76,421.52,12.442361111111111
17233,34,1,190.88,190.88,190.88,7.8576
17234,182,1,149.89,149.89,149.89,10.66642857142857
17235,24,2,550.0600000000001,275.03000000000003,550.0600000000001,20.322758620689655
17236,12,6,916.13,152.68833333333333,916.13,8.605761904761902
17237,10,2,314.69,157.345,314.69,15.921491228070176
17238,2,17,3744.65,220.2735294117647,3744.65,6.61695524146054
17239,312,1,382.5,382.5,382.5,23.47666666666667
17242,107,2,1135.04,567.52,1135.04,28.366000000000003
17243,0,26,8676.85,333.725,8676.85,21.65633333333333
17244,52,1,954.9,954.9,954.9,31.93655913978495
17245,204,1,171.45000000000002,171.45000000000002,171.45000000000002,18.930555555555557
17247,14,1,282.19,282.19,282.19,5.118363636363636
17248,119,1,318.65,318.65,318.65,4.253840579710145
17250,3,2,384.52,192.26,384.52,7.009561403508772
17251,362,1,283.28000000000003,283.28000000000003,283.28000000000003,7.2359829059829055
17252,116,2,353.86,176.93,353.86,3.98727969348659
17253,17,1,178.26,178.26,178.26,10.009814814814815
17254,4,2,272.44,136.22,272.44,2.4065773809523807
17255,40,2,298.41,149.205,298.41,3.8752350427350426
17256,106,2,240.0,120.0,240.0,17.165104166666666
17259,147,2,603.37,301.685,603.37,4.8463306451612915
17262,51,5,1253.3600000000001,250.67200000000003,1253.3600000000001,100.28416666666668
17263,207,1,63.440000000000005,63.440000000000005,63.440000000000005,2.731811594202899
17265,138,2,562.9,281.45,562.9,4.440879265091863
17266,1,3,310.64,103.54666666666667,310.64,3.926854166666667
17267,126,2,317.62,158.81,317.62,8.627500000000001
17268,107,4,763.64,190.91,763.64,108.55333333333334
17272,41,4,2148.63,537.1575,2148.63,18.74938596491228
17274,34,1,111.98,111.98,111.98,3.8114814814814815
17277,227,2,1065.3500000000001,532.6750000000001,1065.3500000000001,15.340096618357489
17278,240,1,246.04000000000002,246.04000000000002,246.04000000000002,16.94088888888889
17279,57,1,187.82999999999998,187.82999999999998,187.82999999999998,23.564444444444447
17282,129,3,1703.41,567.8033333333334,1703.4100000000003,17.394787234042553
17284,59,6,1652.58,275.43,1652.58,5.666484018264838
17286,21,1,153.92,153.92,153.92,3.3192592592592596
17287,25,7,1064.11,152.01571428571427,1064.11,8.602298387096774
17288,8,7,1419.73,202.81857142857143,1419.73,9.867957746478874
17289,31,3,944.41,314.80333333333334,944.4100000000001,8.512597597597598
17290,3,2,525.24,262.62,525.24,5.127352941176472
17291,307,1,550.8000000000001,550.8000000000001,550.8000000000001,550.8000000000001
17293,7,9,1875.11,208.34555555555553,1875.11,14.06951851851852
17295,28,3,556.95,185.65,556.95,8.453719806763285
17297,16,1,131.78,131.78,131.78,2.720849673202615
17298,100,2,498.42,249.21,498.42,17.52477777777778
17299,11,4,669.11,167.2775,669.11,11.459239766081872
17301,20,1,197.63,197.63,197.63,3.0062626262626257
17302,14,5,1135.63,227.12600000000003,1135.63,14.353966244725742
17303,360,1,250.04,250.04,250.04,4.538805031446541
17306,10,19,8631.31,454.2794736842105,8631.31,134.06833333333333
17309,94,1,82.75,82.75,82.75,6.239583333333333
17311,77,2,1384.85,692.425,1384.85,25.26951515151515
17312,138,3,644.3,214.76666666666665,644.3,35.244642857142864
17313,30,1,2328.84,2328.84,2328.84,97.57666666666667
17314,24,8,2527.92,315.99,2527.92,19.252188295165396
17315,1,38,6292.26,165.58578947368423,6292.260000000001,13.256575052854126
17317,45,3,2600.34,866.7800000000001,2600.34,288.90777777777777
17320,99,3,1200.6200000000001,400.2066666666667,1200.6200000000001,16.69513698630137
17321,7,2,700.86,350.43,700.86,6.2981464174454835
17323,14,7,921.0699999999999,131.58142857142857,921.07,4.596783333333334
17324,17,4,990.23,247.5575,990.23,19.403233333333333
17325,279,1,96.8,96.8,96.8,15.172222222222222
17329,13,2,523.11,261.555,523.11,15.831616161616163
17330,22,2,363.9,181.95,363.9,56.64166666666667
17331,123,1,175.2,175.2,175.2,175.2
17333,85,1,494.25,494.25,494.25,18.32464285714286
17334,301,2,307.02000000000004,153.51000000000002,307.02000000000004,28.74727272727273
17337,150,4,2027.8700000000001,506.96750000000003,2027.8700000000001,3.7017065684469004
17338,16,8,6643.93,830.49125,6643.93,8.813497122620628
17339,93,2,243.36,121.68,243.36,27.12
17340,29,11,12353.29,1123.0263636363636,12353.289999999999,30.358820638820635
17341,156,3,781.36,260.4533333333333,781.3599999999999,4.241721311475411
17343,354,1,193.64,193.64,193.64,12.337058823529413
17344,45,1,160.57,160.57,160.57,4.9948958333333335
17345,14,4,537.74,134.435,537.74,6.474367816091951
17346,3,15,2676.56,178.43733333333333,2676.56,5.351369999999998
17347,85,1,228.96,228.96,228.96,228.96
17348,14,5,1159.52,231.904,1159.52,5.422457364341086
17349,178,1,110.75,110.75,110.75,12.599074074074075
17350,7,4,1286.07,321.5175,1286.07,17.891009389671364
17351,35,3,587.15,195.71666666666667,587.15,22.66913580246914
17353,128,2,1740.0,870.0,1740.0,217.5
17354,50,1,1393.06,1393.06,1393.06,87.22135416666667
17356,311,1,178.22,178.22,178.22,10.371140350877193
17357,23,2,388.14,194.07,388.14,9.884592592592593
17358,302,2,365.85,182.925,365.85,6.178248587570622
17359,10,1,127.86,127.86,127.86,8.234555555555554
17360,16,3,585.79,195.26333333333332,585.79,4.441338383838384
17361,48,3,488.2,162.73333333333332,488.19999999999993,17.666206896551724
17362,238,2,312.23,156.115,312.23,8.298952380952382
17364,0,11,4481.18,407.38000000000005,4481.18,10.882230332522305
17365,12,8,4801.56,600.195,4801.56,10.243504273504275
17367,237,1,168.4,168.4,168.4,5.409558823529412
17368,22,8,1912.67,239.08375,1912.67,17.413303303303305
17370,72,4,446.18,111.545,446.18,13.645353535353534
17371,16,3,423.89,141.29666666666665,423.89,4.75227969348659
17372,40,8,1342.68,167.835,1342.68,5.30443346508564
17373,39,4,646.92,161.73,646.92,11.218479532163743
17374,218,2,495.77,247.885,495.77,17.702261904761905
17375,198,3,400.1,133.36666666666667,400.1,5.847391304347826
17376,70,2,203.2,101.6,203.2,8.274652777777778
17377,23,20,4100.92,205.046,4100.92,9.884162679425831
17379,10,1,404.66,404.66,404.66,4.754698795180723
17381,8,29,20275.61,699.1589655172414,20275.61,186.33477064220187
17382,64,1,65.4,65.4,65.4,41.550000000000004
17383,3,1,199.29,199.29,199.29,3.8991503267973853
17384,18,2,336.4,168.2,336.4,22.371666666666666
17385,14,1,261.11,261.11,261.11,5.538404255319149
17386,7,6,2686.42,447.7366666666667,2686.42,96.01964285714287
17387,19,2,784.11,392.055,784.11,10.178333333333333
17388,77,4,1259.56,314.89,1259.56,95.81488888888889
17389,0,34,31833.68,936.2847058823529,31833.68,147.672441314554
17391,163,2,508.8,254.4,508.8,192.21333333333334
17392,306,2,457.91,228.955,457.91,7.013870967741935
17394,218,1,203.86999999999998,203.86999999999998,203.86999999999998,55.595416666666665
17396,38,8,7330.8,916.35,7330.8,267.9694444444445
17397,21,2,696.41,348.205,696.41,7.531721014492752
17398,114,3,653.38,217.79333333333332,653.38,17.42473684210526
17400,125,5,2129.96,425.992,2129.96,10.042535211267603
17402,4,13,2633.85,202.60384615384615,2633.85,46.777966101694915
17403,35,1,281.62,281.62,281.62,8.530909090909091
17404,3,15,31906.82,2127.1213333333335,31906.820000000003,165.46713804713806
17405,0,3,1031.41,343.80333333333334,1031.41,12.409552845528456
17406,332,3,2200.42,733.4733333333334,2200.42,18.11433628318584
17408,162,1,32.65,32.65,32.65,14.5375
17409,184,2,771.85,385.925,771.85,53.909615384615385
17410,15,5,1214.72,242.94400000000002,1214.72,18.445625
17411,11,3,778.94,259.6466666666667,778.94,18.618861788617885
17412,2,7,1258.06,179.72285714285712,1258.06,19.02540404040404
17414,43,2,778.0,389.0,778.0,90.2
17415,79,1,507.84,507.84,507.84,44.97309523809524
17416,29,7,6893.42,984.7742857142857,6893.42,25.652589838909538
17418,41,2,463.46000000000004,231.73000000000002,463.46000000000004,15.777555555555555
17419,10,12,4226.57,352.21416666666664,4226.57,20.50062297734628
17420,49,3,598.83,199.61,598.83,19.956944444444446
17422,15,6,1979.37,329.895,1979.37,16.891196581196578
17423,45,2,698.41,349.205,698.41,26.732435897435895
17425,18,2,759.1700000000001,379.58500000000004,759.1700000000001,16.800271317829456
17426,7,6,5037.26,839.5433333333334,5037.26,18.648560885608855
17427,71,1,100.8,100.8,100.8,40.2
17428,0,28,17256.85,616.3160714285714,17256.85,52.25497967479674
17429,127,3,524.9200000000001,174.97333333333336,524.9200000000001,13.13136752136752
17430,32,2,265.76,132.88,265.76,19.65857142857143
17431,312,1,403.3,403.3,403.3,9.238255813953488
17432,17,2,365.76,182.88,365.76,7.722291666666667
17433,87,1,303.16,303.16,303.16,5.504506172839506
17434,1,7,2373.82,339.1171428571429,2373.82,18.194179104477612
17436,1,2,216.3,108.15,216.3,26.583333333333332
17438,253,1,388.45000000000005,388.45000000000005,388.45000000000005,22.729411764705883
17440,156,3,186.42000000000002,62.14000000000001,186.42000000000002,48.644
17442,36,6,2248.56,374.76,2248.56,16.679555555555552
17443,219,1,534.24,534.24,534.24,534.24
17444,147,3,2940.04,980.0133333333333,2940.04,19.142716049382713
17446,176,2,120.89999999999999,60.449999999999996,120.89999999999999,13.433333333333332
17447,39,2,541.53,270.765,541.53,14.962407407407406
17449,1,7,2520.86,360.1228571428572,2520.86,9.083249097472926
17450,7,46,194550.79,4229.365,194550.78999999998,576.9623145400593
17451,0,7,1721.4,245.91428571428574,1721.4,17.186666666666667
17453,17,2,486.72,243.36,486.72,25.258947368421055
17454,191,4,517.53,129.3825,517.53,8.727814207650272
17455,203,1,131.7,131.7,131.7,16.383333333333333
17456,364,1,249.86,249.86,249.86,14.688627450980393
17457,126,5,1737.7,347.54,1737.7,93.59561403508772
17458,14,1,316.5,316.5,316.5,5.9961111111111105
17459,42,2,657.3,328.65,657.3,5.82027027027027
17460,93,6,622.4300000000001,103.73833333333334,622.4300000000001,21.757931034482763
17461,22,3,757.46,252.48666666666668,757.46,6.8798198198198195
17462,59,2,675.69,337.845,675.69,27.234814814814815
17463,15,5,1896.41,379.28200000000004,1896.4100000000003,8.785317829457366
17464,157,1,289.96000000000004,289.96000000000004,289.96000000000004,36.76222222222222
17466,9,2,763.28,381.64,763.28,18.669430894308945
17468,9,2,137.0,68.5,137.0,25.233333333333334
17469,15,5,1870.97,374.194,1870.97,21.261022727272728
17470,44,5,1125.07,225.01399999999998,1125.07,14.230384615384615
17472,190,3,710.29,236.76333333333332,710.29,3.9786740331491717
17475,78,1,194.37,194.37,194.37,14.867857142857144
17480,77,1,511.82,511.82,511.82,18.35471264367816
17481,3,4,1255.59,313.8975,1255.59,15.37829268292683
17483,64,3,414.04,138.01333333333335,414.0400000000001,20.14714285714286
17486,260,1,396.87,396.87,396.87,16.593194444444446
17489,58,2,376.64,188.32,376.64,13.122528735632184
17490,0,7,2092.32,298.90285714285716,2092.32,26.51572368421052
17491,0,10,3558.87,355.887,3558.87,32.99850152905199
17492,247,1,374.57,374.57,374.57,28.354166666666668
17495,7,2,497.56,248.78,497.56,18.633827160493826
17496,358,1,271.05,271.05,271.05,24.43
17498,75,1,272.21999999999997,272.21999999999997,272.21999999999997,16.173333333333332
17499,289,1,622.88,622.88,622.88,15.29283333333333
17500,16,3,1138.0,379.3333333333333,1138.0,179.98333333333332
17501,220,2,288.6,144.3,288.6,16.072222222222223
17502,8,4,689.1,172.275,689.1,24.455357142857142
17503,2,2,558.96,279.48,558.96,14.930438596491229
17504,205,9,2997.03,333.00333333333333,2997.0299999999997,23.556141732283468
17505,161,2,1145.8400000000001,572.9200000000001,1145.8400000000001,21.98875
17506,75,1,302.2,302.2,302.2,21.204761904761906
17507,261,2,605.58,302.79,605.58,6.935
17508,280,1,387.31,387.31,387.31,17.755454545454544
17509,57,8,6115.14,764.3925,6115.14,16.693934426229507
17510,24,1,308.48,308.48,308.48,15.736500000000001
17511,2,31,91062.38,2937.496129032258,91062.38,94.39776393215647
17512,28,10,2924.9900000000002,292.499,2924.9900000000002,27.3832380952381
17513,71,1,513.2,513.2,513.2,83.85555555555555
17514,127,1,208.65,208.65,208.65,5.049166666666666
17515,30,4,639.02,159.755,639.02,7.344080459770115
17516,14,5,768.08,153.616,768.08,5.584829683698297
17517,308,1,153.94,153.94,153.94,13.94151515151515
17519,16,6,1844.02,307.33666666666664,1844.02,21.917317073170732
17520,53,1,546.81,546.81,546.81,18.282222222222224
17521,29,3,723.21,241.07000000000002,723.21,16.030444444444445
17522,1,5,1070.71,214.142,1070.71,14.481187214611868
17523,10,4,652.74,163.185,652.74,19.37666666666667
17524,360,1,145.0,145.0,145.0,19.94861111111111
17525,359,1,422.7,422.7,422.7,53.91111111111111
17526,4,4,1195.8999999999999,298.97499999999997,1195.8999999999999,63.202631578947354
17527,53,4,939.37,234.8425,939.37,20.77436170212766
17528,0,8,3628.5,453.5625,3628.5,14.320948616600788
17530,0,10,2385.0,238.5,2385.0,6.118358714043993
17531,189,1,296.7,296.7,296.7,20.657142857142855
17534,53,1,223.36,223.36,223.36,25.484444444444446
17535,279,1,164.4,164.4,164.4,12.587179487179489
17536,176,1,76.5,76.5,76.5,25.5
17537,29,2,897.62,448.81,897.62,11.86
17538,25,1,98.42,98.42,98.42,10.811481481481481
17540,24,2,578.9,289.45,578.9,22.72533333333333
17542,269,1,170.75,170.75,170.75,6.96
17545,42,3,645.96,215.32000000000002,645.96,4.05955172413793
17548,233,1,103.3,103.3,103.3,21.936666666666667
17549,23,2,148.86,74.43,148.86,21.986666666666665
17550,196,3,267.16,89.05333333333334,267.16,6.350238095238095
17551,358,1,306.84,306.84,306.84,7.352674418604652
17552,59,4,930.41,232.6025,930.41,18.950204081632656
17553,129,1,1487.6,1487.6,1487.6,490.7
17554,0,5,1952.45,390.49,1952.45,22.12405303030303
17555,19,2,483.26,241.63,483.26,4.569827044025157
17556,205,1,157.9,157.9,157.9,19.023611111111112
17557,13,3,541.46,180.48666666666668,541.46,15.979117647058823
17560,94,4,854.95,213.7375,854.95,33.834102564102565
17561,18,1,167.62,167.62,167.62,3.689746376811594
17562,13,7,1122.38,160.34,1122.38,17.785396825396827
17564,23,3,454.01,151.33666666666667,454.01,9.072142857142858
17566,7,2,901.21,450.605,901.21,5.894846491228071
17567,6,8,4331.48,541.435,4331.48,26.30421212121212
17569,331,1,344.14,344.14,344.14,11.564597701149427
17571,49,4,1498.51,374.6275,1498.51,5.011594202898551
17572,70,4,226.75000000000003,56.68750000000001,226.75000000000003,19.15416666666667
17573,28,3,380.6,126.86666666666667,380.6,15.299733333333334
17574,242,1,185.65,185.65,185.65,24.45416666666667
17576,7,19,3622.68,190.66736842105263,3622.68,8.749768856447693
17578,217,1,143.45999999999998,143.45999999999998,143.45999999999998,24.32
17579,4,3,448.90000000000003,149.63333333333335,448.9000000000001,9.291833333333335
17580,252,3,215.72,71.90666666666667,215.72,4.361000000000001
